44.38,0.009013068949977434
44.78,0.003796337650736974
44.95,-0.004449388209121309
44.75,0.006703910614525076
45.05,0.005327413984461754
45.29,0.0024287922278648584
45.4,-0.006167400881057294
45.12,0.005762411347517845
45.38,-0.009475539885412068
44.95,0.014460511679644017
45.6,-0.009429824561403502
45.17,-0.0013283152534868778
45.11,-0.02438483706495237
44.01,-0.005226084980686137
43.78,-0.007766103243490256
43.44,0.010819521178637175
43.91,-0.008198588020951934
43.55,0.010103329506314693
43.99,-0.0070470561491248526
43.68,0.011675824175824131
44.19,0.0033944331296674743
44.34,-0.0027063599458729036
44.22,-0.00452284034373577
44.02,0.005679236710586097
44.27,0.004743618703410746
44.48,-0.0024730215827338
44.37,-0.01600180302005862
43.66,0.003893724232707323
43.83,-0.0006844626967830513
43.8,-0.017808219178082056
43.02,-0.006508600650860091
42.74,-0.001637810014038378
42.67,-0.01218654792594336
42.15,-0.007354685646500479
41.84,0.0026290630975143265
41.95,0.006197854588796138
42.21,0.009239516702203283
42.6,0.0
42.6,-0.00657276995305167
42.32,0.0
42.32,-0.0014177693761815281
42.26,-0.00023663038334117395
42.25,0.011597633136094722
42.74,0.0007019185774450429
42.77,-0.012391863455693269
42.24,0.01065340909090899
42.69,-0.0016397282736003815
42.62,0.0016424213984045117
42.69,-0.011009604122745348
42.22,-0.002842254855518651
42.1,0.0014251781472682937
42.16,-0.011385199240986644
41.68,-0.005038387715930922
41.47,-0.0048227634434529956
41.27,-0.00024230676035873796
41.26,0.0012118274357732493
41.31,0.010651174049866804
41.75,0.007904191616766426
42.08,0.011169201520912522
42.55,0.0007050528789659492
42.58,-0.0014091122592765422
42.52,0.004938852304797595
42.73,0.0004680552305172742
42.75,0.019181286549707608
43.57,-0.0034427358274041445
43.42,-0.002072777521879397
43.33,0.003923378721440151
43.5,0.0004597701149426006
43.52,-0.006893382352941274
43.22,0.0006941230911615256
43.25,-0.006473988439306385
42.97,0.009541540609727804
43.38,0.0020746887966804125
43.47,0.012882447665056413
44.03,-0.00022711787417665252
44.02,0.004089050431621983
44.2,0.005203619909502191
44.43,-0.009002925950934021
44.03,0.0006813536225301189
44.06,0.005674080798910576
44.31,-0.0110584518167457
43.82,0.0015974440894568754
43.89,-0.018227386648439214
43.09,-0.01021118588999779
42.65,-0.005392731535756081
42.42,-0.000707213578500734
42.39,0.0035385704175512757
42.54,0.0004701457451810796
42.56,0.0011748120300751211
42.61,0.00492842055855435
42.82,-0.004670714619336825
42.62,-0.005161895823556989
42.4,0.0011792452830189685
42.45,0.00424028268551236
42.63,-0.0014074595355384066
42.57,0.002818886539816712
42.69,0.0021082220660577048
42.78,0.0014025245441795762
42.84,0.001400560224089523
42.9,-0.013752913752913667
42.31,0.0021271567005435193
42.4,0.006839622641509414
42.69,0.013820566877488954
43.28,0.0027726432532346914
43.4,-0.004838709677419375
43.19,0.004630701551285085
43.39,0.0011523392486747443
43.44,0.004604051565377598
43.64,-0.010082493125572817
43.2,-0.004629629629629695
43.0,0.008139534883720963
43.35,-0.01084198385236445
42.88,-0.0027985074626866733
42.76,0.0032740879326473475
42.9,0.00023310023310018672
42.91,-0.009088790491726718
42.52,0.0007055503292566799
42.55,0.0021151586368978476
42.64,0.0011726078799248864
42.69,-0.01241508550011715
42.16,-0.0049810246679315405
41.95,-0.0016686531585220568
41.88,-0.00047755491881573843
41.86,0.004538939321547963
42.05,-0.0016646848989298523
41.98,-0.00786088613625532
41.65,-0.0007202881152461257
41.62,0.0026429601153291553
41.73,0.0033549005511622474
41.87,-0.0042990207786004235
41.69,0.004557447829215755
41.88,-0.005491881566380228
41.65,-0.0028811524609843324
41.53,0.013725018059234295
42.1,0.0016627078384798166
42.17,0.00735119753379168
42.48,-0.002354048964218322
42.38,-0.0009438414346389605
42.34,-0.0016532829475673187
42.27,0.008280104092737032
42.62,0.0037541060534960983
42.78,-0.004207573632538562
42.6,0.003286384976525835
42.74,0.016846045858680367
43.46,0.003911642890013845
43.63,0.0006876002750399731
43.66,0.0034356390288594984
43.81,-0.002054325496462073
43.72,0.006861848124428277
44.02,-0.00272603362108143
43.9,0.00022779043280177701
43.91,-0.010475973582327346
43.45,0.00414269275028768
43.63,-0.004354801741920807
43.44,-0.017034990791896753
42.7,-0.00983606557377053
42.28,-0.0007095553453169616
42.25,0.002603550295857975
42.36,-0.002360717658168117
42.26,0.006625650733554216
42.54,0.002350728725905064
42.64,-0.006801125703564708
42.35,-0.010625737898465238
41.9,0.003579952267303069
42.05,-0.0009512485136741772
42.01,-0.0028564627469649475
41.89,0.007400334208641735
42.2,0.006161137440758246
42.46,-0.00023551577955718348
42.45,0.001413427561837342
42.51,-0.00611620795107029
42.25,0.004497041420118289
42.44,0.007304429783223428
42.75,0.001637426900584802
42.82,0.007239607659972029
43.13,0.00023185717597955043
43.14,0.009040333796940208
43.53,0.0034458993797380788
43.68,-0.0018315018315017925
43.6,-0.00573394495412844
43.35,-0.00023068050749707058
43.34,0.007152745731425822
43.65,0.018327605956472034
44.45,0.0008998875140607232
44.49,-0.008091706001348604
44.13,0.009517335146158953
44.55,-0.014365881032547713
43.91,-0.001821908449100394
43.83,-0.005247547342003123
43.6,0.002293577981651409
43.7,0.00137299771167037
43.76,-0.0038848263254112115
43.59,0.003211745813259772
43.73,-0.0027441115938714256
43.61,-0.0009172208209126152
43.57,-0.01285288042230898
43.01,0.009067658684026984
43.4,0.018894009216589867
44.22,0.0006784260515604057
44.25,0.00045197740113001413
44.27,0.0013553196295458586
44.33,0.00609068351003842
44.6,0.005381165919282556
44.84,0.001115075825156047
44.89,-0.007351303185564676
44.56,0.00897666068222618
44.96,0.010231316725978667
45.42,0.008806693086745896
45.82,0.009384548232213002
